cpu_avg,cpu_max,cpu_min,cpu_std,cpu_trend,cpu_range,cpu_variance,memory_avg,memory_max,memory_min,memory_std,memory_range,memory_trend,disk_avg,disk_max,disk_min,disk_std,disk_range,disk_trend,network_in_avg,network_out_avg,network_in_std,network_out_std,process_avg,process_max,process_min,process_std,running_process_avg,thread_avg,crash_label
51.74166666666666,60.0,32.0,8.909208560536745,0.05964156710197278,28.0,79.37399717514123,74.77166666666666,75.1,74.0,0.1841992902567037,1.0999999999999943,-2.50069463740032e-05,4.1,4.1,4.1,0.0,0.0,0.0,3880737826.133333,3056197546.6666665,29021516.4188951,4472974.517793219,709.2333333333333,711.0,708.0,0.9273009250775701,343.96666666666664,2032.0666666666666,0
52.441666666666656,60.0,33.9,6.6690098283324994,-0.11552375659905527,26.1,44.475692090395476,74.74499999999999,75.1,74.5,0.1407305394921903,0.5999999999999943,-0.002759099749930525,4.1,4.1,4.1,0.0,0.0,0.0,3915524334.9333334,3064052377.6,10546640.690030184,4423147.931643052,708.2333333333333,710.0,706.0,1.1551897146513026,343.1666666666667,2024.0333333333333,0
52.208333333333336,59.8,38.3,5.287506594672064,0.0010086135037510185,21.5,27.95772598870057,74.86833333333333,75.2,74.6,0.19700440214187276,0.6000000000000085,0.010650180605723788,4.1,4.1,4.1,0.0,0.0,0.0,3931917124.266667,3070976563.2,11396126.959596861,4481331.491770648,707.3833333333333,709.0,706.0,1.1511477936989034,342.25,2013.0333333333333,0
49.31833333333332,59.8,34.6,7.463958409667281,-0.1454320644623506,25.199999999999996,55.71067514124294,75.045,75.2,74.8,0.09099264265284736,0.4000000000000057,6.390664073353307e-05,4.1,4.1,4.1,0.0,0.0,0.0,3953463091.2,3079042560.0,13163027.867157025,4335270.816775474,707.75,709.0,706.0,1.1293465937494827,342.55,2005.7333333333333,0
47.538333333333334,59.7,34.6,6.6696146730531325,0.12001944984717973,25.1,44.48375988700565,75.08166666666668,75.5,74.9,0.13960193610753177,0.5999999999999943,0.003098082800778047,4.1,4.1,4.1,0.0,0.0,0.0,3970793369.6,3086416298.6666665,7692070.661242561,4574387.85704109,708.6,710.0,707.0,0.693798192706921,343.43333333333334,2006.75,0
50.919999999999995,60.0,33.1,6.360998748997343,0.13754931925534866,26.9,40.462305084745765,75.26,75.7,74.9,0.23448464949215256,0.7999999999999972,0.011286468463462089,4.1,4.1,4.1,0.0,0.0,0.0,3981717452.8,3093338606.9333334,7200963.914081533,4705550.197068491,708.8166666666667,711.0,708.0,0.9295828600965654,343.55,2042.15,0
54.46000000000001,60.0,33.1,5.5820292768363045,0.1358821894970825,26.9,31.159050847457635,75.49666666666668,75.7,75.1,0.15290039592311744,0.6000000000000085,0.005473742706307209,4.1,4.1,4.1,0.0,0.0,0.0,3992066850.133333,3100451037.866667,6570384.280881524,4533352.473869617,708.8333333333334,711.0,708.0,0.8668404866978302,343.73333333333335,2054.1,0
53.79666666666665,60.0,39.6,4.871221844659408,-0.11416504584606833,20.4,23.728802259887008,75.63666666666667,75.8,75.3,0.10078785685982097,0.5,0.002956376771325447,4.1,4.1,4.1,0.0,0.0,0.0,4003086438.4,3108582075.733333,5501381.344308932,4376216.239424972,709.8666666666667,713.0,708.0,1.6204902654952826,344.8666666666667,2027.9666666666667,0
51.76166666666668,59.7,39.9,4.8233222837694925,-0.02667685468185611,19.800000000000004,23.264437853107356,75.69000000000003,75.8,75.5,0.07745966692414956,0.29999999999999716,-0.00031675465407065705,4.1,4.1,4.1,0.0,0.0,0.0,4014313540.266667,3116231628.8,6835691.50588191,4247526.277430573,714.8333333333334,720.0,710.0,3.88463582337212,349.8333333333333,2036.2666666666667,0
53.74833333333333,60.0,41.3,5.184052850309521,0.09550152820227839,18.700000000000003,26.87440395480227,75.765,76.2,75.1,0.23922544504989918,1.1000000000000085,0.001969991664351263,4.1,4.1,4.1,0.0,0.0,0.0,4028888541.866667,3123231334.4,10043579.97152785,4427224.140889582,714.9833333333333,720.0,707.0,4.473998956936251,349.98333333333335,2042.25,0
